x,y,bbox_w,bbox_h,type_code,type_name,place_name,level,variant,instance_id,template_key
647,432,1,2,2,Crossing,,1,03,186484103584441603,poiNode__crossing_lvl1_alpha
928,432,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
960,432,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
998,432,2,2,4,Settlement (Town),,2,0b,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
1157,432,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1494,432,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
770,433,2,2,4,Settlement (Town),,1,07,5323986953385167127,poiNode__town_lvl1_food_crownlands_alpha
847,433,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
973,434,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1097,436,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
720,437,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1239,437,1,2,2,Tunnel,,2,03,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1185,438,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
962,439,2,2,4,Settlement (Town),,2,07,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
949,440,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1066,440,2,2,4,Tunnel,,3,,2210091330947977217,poiNode__tunnel_lvl3_dorne_alpha
1288,440,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
488,441,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
607,441,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1043,441,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1175,441,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1504,442,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1263,443,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
530,444,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
939,444,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
967,444,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
704,445,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
977,445,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1027,445,2,2,4,Dragon Sanctum,,1,0f,12986605537241065867,poiNode__dragonsanctum_lv01_dorne_alpha
1113,445,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1210,445,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1242,445,1,2,2,Tunnel,,2,03,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1288,445,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1133,446,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1222,446,2,2,4,Settlement (Town),,2,0b,4572143029366277926,poiNode__town_lvl2_iron_dorne_alpha
791,447,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
855,447,2,2,4,Tunnel,,1,,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
958,447,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
999,449,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1200,449,2,2,4,Tunnel,,2,,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1689,449,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
489,450,2,2,4,Crossing,,1,06,186484103584441603,poiNode__crossing_lvl1_alpha
741,450,1,2,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
1059,450,2,2,4,Settlement (Town),,3,0b,14350975191467345930,poiNode__town_lvl3_wood_dorne_alpha
1204,450,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1092,451,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
745,452,2,1,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
860,452,2,1,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
1013,452,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1030,452,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1068,452,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1191,452,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1021,453,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1226,453,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
662,454,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1103,454,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1306,454,2,2,4,Settlement (Town),,2,0b,3286385545442074994,poiNode__town_lvl2_food_dorne_alpha
1740,454,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
967,455,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1252,455,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1720,455,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
488,456,1,2,2,Crossing,,1,03,186484103584441603,poiNode__crossing_lvl1_alpha
870,456,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1115,456,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1713,456,2,2,4,Harbor/Dock,,2,07,16078488310347410484,poiNode__harbor_lvl2_alpha
825,457,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
938,457,2,2,4,Settlement (Town),,2,07,12430922041646588100,poiNode__town_lvl2_stone_dorne_alpha
1004,457,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1050,457,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1060,457,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
638,458,3,3,9,Castle,,1,9f00,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1038,458,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
548,459,2,4,8,Bridge,,1,a5,4164891203475574860,poiNode__bridge_4hex_lvl1_alpha
654,459,2,2,4,Settlement (Town),,1,07,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
1074,459,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1693,459,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
961,461,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1702,461,2,2,4,Crossing,,2,06,17576595532914463501,poiNode__crossing_lvl2_alpha
696,462,2,2,4,Settlement (Town),,1,0b,17988470253685371955,poiNode__town_lvl1_stone_crownlands_alpha
843,462,1,2,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
996,462,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1108,462,3,3,9,Castle,,3,9f00,14456418997839286798,poiNode__castle_lvl3_dorne_alpha
1203,462,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1330,462,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
483,463,2,2,4,Settlement (Town),,1,07,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
975,463,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
987,463,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1088,463,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1099,463,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1762,463,3,3,9,Castle,,2,b700,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
427,464,2,4,8,Bridge,,1,Z,4164891203475574860,poiNode__bridge_4hex_lvl1_alpha
1340,464,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1514,464,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
440,465,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
618,465,4,3,12,Seat of Power,Honeyholt,,fe0e,8703162900603544732,poiNode__sop_Honeyholt_alpha
1309,465,2,2,4,Tunnel,,2,,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
590,466,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
765,466,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1294,466,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1048,467,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1313,468,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
474,469,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
487,469,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1018,470,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1113,470,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1235,470,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
932,471,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1078,471,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1741,471,3,3,9,Castle,,2,b700,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
525,472,2,2,4,Settlement (Town),,1,0b,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
1284,472,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1764,472,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
958,473,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1280,473,2,2,4,Tunnel,,2,,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
843,474,2,2,4,Tunnel,,1,,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
1035,474,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1521,474,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
972,476,2,2,4,Settlement (Town),,2,0b,17244005265719231113,poiNode__town_lvl2_wood_dorne_alpha
999,476,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1007,476,2,2,4,Settlement (Town),,3,0b,431345790414121969,poiNode__town_lvl3_food_dorne_alpha
1292,476,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1343,476,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1829,476,2,2,4,Harbor/Dock,,2,,16078488310347410484,poiNode__harbor_lvl2_alpha
1851,476,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1805,477,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
452,478,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
859,478,1,2,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
914,479,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
1055,479,2,2,4,Dragon Sanctum,,1,0f,12986605537241065867,poiNode__dragonsanctum_lv01_dorne_alpha
1550,479,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
401,480,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
920,480,2,2,4,Crossing,,2,,17576595532914463501,poiNode__crossing_lvl2_alpha
931,480,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
977,480,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1541,480,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
1735,480,2,3,6,Bridge,,2,1a,6488258009797769972,poiNode__bridge_3hex_lvl2_alpha
1175,481,3,5,15,Bridge,,3,a414,4908333263510868557,poiNode__bridge_5hex_lvl3_alpha
1788,481,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
963,482,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1130,482,3,3,9,Castle,,3,9f00,14456418997839286798,poiNode__castle_lvl3_dorne_alpha
1259,482,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1359,482,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
723,483,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
941,483,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1015,483,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1068,483,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1308,483,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
633,484,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1353,484,2,2,4,Tunnel,,2,06,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1564,484,1,2,2,Crossing,,2,03,17576595532914463501,poiNode__crossing_lvl2_alpha
538,485,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
801,485,2,2,4,Settlement (Town),,1,07,6139457019936636663,poiNode__town_lvl1_food_dorne_alpha
1028,485,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
386,486,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
526,486,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
863,486,2,2,4,Tunnel,,1,,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
1001,486,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1761,486,4,3,12,Seat of Power,Mistwood,,f707,3033938573812140150,poiNode__sop_Mistwood_alpha
1773,486,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1811,486,2,2,4,Settlement (Town),,2,0b,7192166805953233241,poiNode__town_lvl2_food_crownlands_alpha
594,487,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1737,487,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1108,488,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
446,489,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
710,489,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1173,489,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
499,490,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1058,490,3,3,9,Castle,,3,9f00,14456418997839286798,poiNode__castle_lvl3_dorne_alpha
1101,490,2,2,4,Tunnel,,3,06,2210091330947977217,poiNode__tunnel_lvl3_dorne_alpha
1229,490,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
1748,490,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
681,491,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1005,491,2,2,4,Dragon Sanctum,,3,0f,11655878422630557954,poiNode__dragonsanctum_lv03_dorne_alpha
1349,491,4,4,16,Seat of Power,Wyl,,e667,6662044895061958001,poiNode__sop_Wyl_alpha
1721,491,3,3,9,Castle,,2,b700,2677169842261652633,poiNode__castle_lvl2_crownlands_alpha
1037,492,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
507,493,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
565,493,2,2,4,Crossing,,1,,186484103584441603,poiNode__crossing_lvl1_alpha
1025,493,2,2,4,Settlement (Town),,3,07,1793729568005850773,poiNode__town_lvl3_stone_dorne_alpha
1076,493,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1687,493,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
400,494,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
590,494,2,2,4,Crossing,,1,06,186484103584441603,poiNode__crossing_lvl1_alpha
1048,495,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1126,495,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1180,495,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1343,495,2,1,2,Tunnel,,2,03,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1792,495,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
425,496,2,2,4,Settlement (Town),,1,0b,10599107479229116960,poiNode__town_lvl1_wood_crownlands_alpha
579,496,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
931,496,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1097,496,1,2,2,Tunnel,,3,03,2210091330947977217,poiNode__tunnel_lvl3_dorne_alpha
849,497,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1118,497,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1225,497,2,2,4,Crossing,,3,06,11761877450986962679,poiNode__crossing_lvl3_alpha
553,498,2,2,4,Settlement (Town),,1,0b,5323986953385167127,poiNode__town_lvl1_food_crownlands_alpha
1172,498,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1330,498,3,3,9,Castle,,2,9f00,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1568,498,2,2,4,Harbor/Dock,,2,0b,16078488310347410484,poiNode__harbor_lvl2_alpha
559,499,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
652,499,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1025,499,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
570,500,2,2,4,Crossing,,1,,186484103584441603,poiNode__crossing_lvl1_alpha
728,500,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1645,500,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1882,500,2,4,8,Bridge,,2,a5,14462941546211862082,poiNode__bridge_4hex_lvl2_alpha
535,501,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1016,501,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1068,501,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1693,501,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
605,502,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
754,502,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
469,503,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
588,503,2,2,4,Crossing,,1,06,186484103584441603,poiNode__crossing_lvl1_alpha
923,503,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1757,503,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1797,503,2,2,4,Tunnel,,2,,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
546,504,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
809,504,3,3,9,Castle,,1,9f00,15953943652019753607,poiNode__castle_lvl1_dorne_alpha
949,504,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
614,505,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
929,505,1,2,2,Tunnel,,2,03,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
961,505,3,3,9,Castle,,2,b700,233768147089847775,poiNode__castle_lvl2_dorne_alpha
1075,505,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1125,505,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1267,505,3,3,9,Castle,,3,b700,954995402910154266,poiNode__castle_lvl3_crownlands_alpha
1559,505,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1653,505,2,2,4,Settlement (Town),,2,07,13347178834781780590,poiNode__town_lvl2_wood_crownlands_alpha
1709,505,2,2,4,Settlement (Town),,2,07,13347178834781780590,poiNode__town_lvl2_wood_crownlands_alpha
973,506,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1089,506,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1616,506,2,2,4,Settlement (Town),,2,0b,6299085069917208579,poiNode__town_lvl2_stone_crownlands_alpha
1739,506,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1274,507,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1312,507,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
891,508,1,2,2,Tunnel,,1,03,816168711756189832,poiNode__tunnel_lvl1_dorne_alpha
1774,508,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
505,509,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
627,509,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
1049,509,2,2,4,Settlement (Town),,3,07,14350975191467345930,poiNode__town_lvl3_wood_dorne_alpha
1175,509,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1599,509,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1632,509,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1798,509,1,2,2,Tunnel,,2,03,1315898000168475582,poiNode__tunnel_lvl2_crownlands_alpha
485,510,3,4,12,Bridge,,1,9108,4164891203475574860,poiNode__bridge_4hex_lvl1_alpha
1131,510,2,2,4,Settlement (Town),,3,0b,14350975191467345930,poiNode__town_lvl3_wood_dorne_alpha
1135,510,3,2,6,Dragon Sanctum,,2,1e,7665400565026049747,poiNode__dragonsanctum_lv02_dorne_alpha
1550,510,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1579,510,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1067,511,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1193,511,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1588,511,3,4,12,Bridge,,2,9402,14462941546211862082,poiNode__bridge_4hex_lvl2_alpha
934,512,2,2,4,Tunnel,,2,,15351316214017112016,poiNode__tunnel_lvl2_dorne_alpha
1114,512,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1224,512,2,2,4,Settlement (Town),,3,0b,11591790737009394260,poiNode__town_lvl3_wood_crownlands_alpha
1310,512,1,2,2,Crossing,,3,03,11761877450986962679,poiNode__crossing_lvl3_alpha
412,513,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
777,513,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1473,513,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1437,514,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1456,514,2,2,4,Settlement (Town),,3,0b,8803219746350610787,poiNode__town_lvl3_food_crownlands_alpha
436,515,3,3,9,Castle,,1,b700,6741636123857038108,poiNode__castle_lvl1_crownlands_alpha
768,515,4,4,16,Seat of Power,Horn Hill,,vn,3146588255622736783,poiNode__sop_HornHill_alpha
1720,515,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
1762,515,2,4,8,Bridge,,2,Z,14462941546211862082,poiNode__bridge_4hex_lvl2_alpha
501,516,2,2,4,Settlement (Town),,1,0b,2800008357386502363,poiNode__town_lvl1_iron_crownlands_alpha
948,516,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1012,516,1,1,1,Ruin,,1,01,17522881336283509828,poiNode__ruin_lvl1_dorne_alpha
1177,516,2,2,4,Settlement (Town),,3,0b,1663067788791778725,poiNode__town_lvl3_iron_dorne_alpha
1217,516,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
443,517,1,1,1,Ruin,,1,01,4069333285272614884,poiNode__ruin_lvl1_crownlands_alpha
668,517,2,2,4,Crossing,,1,,186484103584441603,poiNode__crossing_lvl1_alpha
