key,name,description,icon,ability_key
habit_dragon_zivern_slot5_01,Steel Shroud,"<style=""Inline_Underline"">Start of Combat</style>: Reduce <style=""Inline_Damage_Physical"">Physical</style> Damage Received (excluding <style=""Inline_Attack"">Basic Attacks</style>) and <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received by {effect_group=1:effect=1:base_mod} of 2 other Allies in any lane until the end of combat.",Icon_DragonAbility_Habit_SteelShroud_04.png,ability_habit_epic_steelshroud_01
habit_dragon_zivern_slot6_01,Cloak of Terror,"<style=""Inline_Underline"">Odd-numbered Rounds</style>: {effect_group=2:trigger_chance} chance to afflict <style=""Inline_Debuff"">Overwhelm</style> on {effect_group=2:number_of_targets} {effect_group=2:target_type} {effect_group=2:target_range} for {effect_group=2:duration_rounds} round(s). This chance is doubled ({effect_group=3:trigger_chance}) if the target is afflicted with <style=""Inline_Debuff"">Vulnerable</style>.

<style=""Inline_Debuff"">Overwhelm</style> prevents the target from using <style=""Inline_Command"">Active Commands</style> and <style=""Inline_Habit"">Habits</style> on their turn.",Icon_DragonAbility_Habit_CloakofTerror_04.png,ability_habit_epic_cloakofterror_01
habit_dragon_starshower_slot1_01,Sentinel's Wit,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_SentinelsWit_03.png,ability_habit_rare_sentinelswit_01
habit_dragon_starshower_slot2_01,Night Guardian,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to <style=""Inline_Buff"">Cleanse</style> 1 <style=""Inline_Debuff"">Negative</style> effect from {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} and grant them <style=""Inline_Buff"">Evade</style> (Rate: 10%) for {effect_group=2:duration_rounds} round(s).
<style=""Inline_Buff"">Evade</style> causes each instance of damage against the target to have a chance to be ignored.",Icon_DragonAbility_Habit_NightGuardian_04.png,ability_habit_epic_nightguardian_01
habit_dragon_starshower_slot3_01,Battle Subversion,"<style=""Inline_Underline"">Start of Combat</style>: Reduce the <style=""Inline_Dragon_Intelligence"">Intelligence</style> and <style=""Inline_Dragon_Speed"">Initiative</style> (enhanced by <style=""Inline_Dragon_Instinct"">Instinct</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_BattleSubversion_03.png,ability_habit_epic_battlesubversion_01
habit_dragon_starshower_slot4_01,Ill Portents,"<style=""Inline_Command"">Starfall</style> gains:
<style=""Inline_Underline"">Each Round</style>: Increase the <style=""Inline_Damage_Tactical"">Tactical</style> Damage dealt when consuming <style=""Inline_Debuff"">Solar Flare</style> to {ability=ability_command_epic_starfall_01:effect_group=7:effect=1:base_mod}. 

<style=""Inline_Underline"">Rounds 6-10</style>: <style=""Inline_Bold"">If no Enemy has <style=""Inline_Debuff"">Solar Flare</style></style>, mark {ability=ability_command_epic_starfall_01:effect_group=3:number_of_targets} {ability=ability_command_epic_starfall_01:effect_group=3:target_type} {ability=ability_command_epic_starfall_01:effect_group=3:target_range} with <style=""Inline_Debuff"">Solar Flare</style>. This effect can only trigger once per combat.",Icon_DragonAbility_Habit_IllPortents_04.png,ability_habit_rare_null_01
habit_dragon_starshower_slot5_01,Tactical Breach,"<style=""Inline_Underline"">Start of Combat</style>: Increase the <style=""Inline_Damage_Tactical"">Tactical</style> Damage Received by {effect_group=1:effect=1:base_mod} of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} until the end of combat.",Icon_DragonAbility_Habit_TacticalBreach_05.png,ability_habit_epic_tacticalbreach_01
habit_dragon_starshower_slot6_01,Wishkeeper's Grace,"<style=""Inline_Command"">Starfall</style> gains:
<style=""Inline_Underline"">When you consume a <style=""Inline_Debuff"">Solar Flare</style> mark</style>: Reduce the <style=""Inline_Buff""></style>Damage Received by {ability=ability_command_epic_starfall_01:effect_group=9:effect=1:base_mod} of {ability=ability_command_epic_starfall_01:effect_group=9:number_of_targets} {ability=ability_command_epic_starfall_01:effect_group=9:target_type} {ability=ability_command_epic_starfall_01:effect_group=9:target_range} for {ability=ability_command_epic_starfall_01:effect_group=9:duration_rounds} round(s).
If you have <style=""Inline_Buff"">Resistance</style>, increase this effect by 1.5x ({ability=ability_command_epic_starfall_01:effect_group=12:effect=1:base_mod}).
If you have <style=""Inline_Buff"">Advantage</style>, this effect instead applies to {ability=ability_command_epic_starfall_01:effect_group=12:number_of_targets} {ability=ability_command_epic_starfall_01:effect_group=12:target_type} {ability=ability_command_epic_starfall_01:effect_group=12:target_range}.",Icon_DragonAbility_Habit_WishkeepersGrace_04.png,ability_habit_rare_null_01
habit_dragon_vaeldra_slot1_01,Warrior's Resilience,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Reduce your Damage Received by <style=""Inline_Positive"">-8%</style>. Increase <style=""Inline_Damage_Tactical"">Tactical Damage</style> Dealt by <style=""Inline_Positive"">+16%</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsResilience_03.png,ability_habit_rare_warriorsresilience_01
habit_dragon_vaeldra_slot2_01,Dragon's Valor,"<style=""Inline_Underline"">Start of Combat</style>: Reduce your Damage Received by {effect_group=1:effect=1:base_mod} and increase your <style=""Inline_Dragon_Strength"">Strength</style> by {effect_group=1:effect=2:base_mod} until the end of combat.",Icon_DragonAbility_Habit_DragonsValor_04.png,ability_habit_epic_dragonsvalor_01
habit_dragon_vaeldra_slot3_01,Ensnare,"<style=""Inline_Underline"">Round 1</style>: Reduce <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Intelligence"">Intelligence</style>) of {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s).",Icon_DragonAbility_Habit_Ensnare_04.png,ability_habit_epic_ensnare_01
habit_dragon_vaeldra_slot4_01,Tempting Distraction,"<style=""Inline_Underline"">When you afflict an Enemy with <style=""Inline_Debuff"">Taunt</style></style>: Increase their <style=""Inline_Damage_Physical"">Physical</style> Damage Received (excluding <style=""Inline_Attack"">Basic Attacks</style>) and <style=""Inline_Damage_Fire"">Fire</style> Damage Received by {ability=ability_command_epic_lure_01:effect_group=3:effect=1:base_mod} for {ability=ability_command_epic_lure_01:effect_group=3:duration_rounds} round(s).",Icon_DragonAbility_Habit_TemptingDistraction_04.png,ability_habit_rare_null_01
habit_dragon_vaeldra_slot5_01,Infernal Force,"<style=""Inline_Underline"">Start of Round 1</style>: Increase the <style=""Inline_Damage_Fire"">Fire</style> Damage Dealt of 1 Ally in any lane (prioritizes the <style=""Inline_LeftFlank"">Left Flank</style>) and the <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt (excluding <style=""Inline_Attack"">Basic Attacks</style> ) of 1 Ally in any lane (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>) by {effect_group=2:effect=1:base_mod}. Each effect lasts for 3 rounds.",Icon_DragonAbility_Habit_InfernalForce_04.png,ability_habit_epic_infernalforce_01
habit_dragon_vaeldra_slot6_01,Siren's Call,"<style=""Inline_Underline"">Start of Round 1</style>: Reduce your <style=""Inline_Damage_Physical"">Physical</style> Damage Received by {effect_group=1:effect=1:base_mod} for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Underline"">Start of Rounds 1-3</style>: {effect_group=2:trigger_chance} chance to <style=""Inline_Debuff"">Taunt</style> all Enemies until the end of the round. Targets that are already afflicted with <style=""Inline_Debuff"">Taunt</style> will be afflicted with <style=""Inline_Debuff"">Stagger</style> instead.

<style=""Inline_Debuff"">Taunt</style> forces the target to launch their <style=""Inline_Attack"">Basic Attacks</style> against this dragon.
<style=""Inline_Debuff"">Stagger</style> prevents the target from using Attack Modifier <style=""Inline_Command"">Commands</style> or launching <style=""Inline_Attack"">Basic Attacks</style> on their turn.",Icon_DragonAbility_Habit_SirensCall_04.png,ability_habit_epic_sirenscall_01
habit_dragon_daemoros_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_daemoros_slot2_01,Instill Fear,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to reduce <style=""Inline_Dragon_Intelligence"">Intelligence</style> and <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) and afflict <style=""Inline_Damage_Tactical"">Panic</style> (Damage Rate: {effect_group=2:effect=1:base_mod}) on {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes the <style=""Inline_RightFlank"">Right Flank</style>). Each effect lasts for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Damage_Tactical"">Panic</style> deals <style=""Inline_Damage_Tactical"">Tactical</style> Damage to the target each round.",Icon_DragonAbility_Habit_InstillFear_04.png,ability_habit_epic_instillfear_01
habit_dragon_daemoros_slot3_01,Powerful Reflexes,"<style=""Inline_Underline"">Start of Combat</style>: Increase your <style=""Inline_Dragon_Strength"">Strength</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_PowerfulReflexes_04.png,ability_habit_epic_powerfulreflexes_01
habit_dragon_daemoros_slot4_01,Shroud of Shadows,"<style=""Inline_Underline"">Odd-numbered Rounds</style>: {effect_group=1:trigger_chance} chance to afflict <style=""Inline_Debuff"">Confusion</style> on {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} for {effect_group=1:duration_rounds} round(s). 

<style=""Inline_Debuff"">Confusion</style> causes the target to have a 50% chance to mistake Allies for Enemies and vice versa each time they activate a <style=""Inline_Command"">Command</style> or <style=""Inline_Habit"">Habit</style>,  or launch a <style=""Inline_Attack"">Basic Attack</style> on their turn.",Icon_DragonAbility_Habit_ShroudOfShadows_04.png,ability_habit_epic_shroudofshadows_01
habit_dragon_daemoros_slot5_01,Darkening Fear,"<style=""Inline_Underline"">Each Round</style>: {effect_group=1:trigger_chance} chance to reduce <style=""Inline_Dragon_Intelligence"">Intelligence</style> and <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} (enhanced by <style=""Inline_Dragon_Strength"">Strength</style>) and afflict <style=""Inline_Damage_Tactical"">Panic</style> (Damage Rate: {effect_group=2:effect=1:base_mod}) on {effect_group=1:number_of_targets} {effect_group=1:target_type} {effect_group=1:target_range} (prioritizes the <style=""Inline_LeftFlank"">Left Flank</style>). Each effect lasts for {effect_group=1:duration_rounds} round(s).

<style=""Inline_Damage_Tactical"">Panic</style> deals <style=""Inline_Damage_Tactical"">Tactical</style> Damage to the target each round.",Icon_DragonAbility_Habit_DarkeningFear_04.png,ability_habit_epic_darkeningfear_01
habit_dragon_daemoros_slot6_01,Phantom's Veil,"<style=""Inline_Underline"">Start of Each Round</style> Reduce either your <style=""Inline_Damage_Physical"">Physical</style>, <style=""Inline_Damage_Tactical"">Tactical</style>, OR <style=""Inline_Damage_Fire"">Fire</style> Damage Received by {effect_group=1:effect=1:base_mod} until the end of the round.",Icon_DragonAbility_Habit_PhantomsVeil_04.png,ability_habit_epic_phantomsveil_01
habit_dragon_vermax_slot1_01,Warrior's Zeal,"<style=""Inline_Bold"">At Level 16+ and deployed in the</style> <style=""Inline_Vanguard"">Vanguard</style>
Increase your <style=""Inline_Damage_Physical"">Physical Damage (</style><style=""Inline_Command""></style><style=""Inline_Habit""></style><style=""Inline_Negative"">)</style> Dealt by <style=""Inline_Positive"">+16%</style>. Increase <style=""Inline_Dragon_Instinct"">Instinct</style> and <style=""Inline_Dragon_Speed"">Initiative</style> by <style=""Inline_Positive"">+20</style> of the Ally deployed in the <style=""Inline_LeftFlank"">Left Flank</style>.",Icon_DragonAbility_Habit_WarriorsZeal_03.png,ability_habit_rare_warriorszeal_01
habit_dragon_vermax_slot2_01,Trial by Flame,"<u>Start of Each Round</u>: Reduce the <style=""Inline_Damage_Fire"">Fire</style> Damage Received of all allies <b>below 75% troop capacity</b> by {effect_group=1:effect=1:base_mod} until the end of the round. This effect is doubled ({effect_group=2:effect=1:base_mod}) for target's <b>below 50% troop capacity</b>, and tripled ({effect_group=3:effect=1:base_mod}) for targets <b>below 25% troop capacity</b>.",Icon_DragonAbility_Habit_TrialbyFlame_04.png,ability_habit_epic_trialbyflame_01
habit_dragon_vermax_slot3_01,Reactive Instincts,"<u>Start of Combat</u>: Increase <style=""Inline_Dragon_Instinct"">Instinct</style> by {effect_group=1:effect=1:base_mod} and <style=""Inline_Dragon_Speed"">Initiative</style> by {effect_group=1:effect=2:base_mod} of the Ally with the highest <style=""Inline_Dragon_Instinct"">Instinct</style> until the end of combat. Both effects are enhanced by <style=""Inline_Dragon_Strength"">Strength</style>.",Icon_DragonAbility_Habit_ReactiveInstincts_04.png,ability_habit_epic_reactiveinstincts_01
habit_dragon_vermax_slot4_01,Rallying Flame,"<style=""Inline_Underline"">Start of Combat</style>: {effect_group=4:trigger_chance} chance to grant yourself 1 stack of <style=""Inline_Buff"">Rallying Flame</style> (Max 4 Stacks) until the end of combat. Repeat this chance <b>for each enemy</b> that deals <style=""Inline_Damage_Fire"">Fire</style> Damage.

Each stack of <b>Rallying Flame</b> increases your <style=""Inline_Damage_Physical"">Physical</style> Damage Dealt by {effect_group=4:effect=1:base_mod}.

<style=""Inline_Underline"">Start of Combat</style>: {effect_group=8:trigger_chance} chance to grant 1 stack of <style=""Inline_Buff"">Spreading Blaze</style> (Max 10 Stacks) to 1 Ally that deals <style=""Inline_Damage_Tactical"">Tactical</style> Damage until the end of combat. Repeat this chance <b>for each enemy</b> that deals <style=""Inline_Damage_Fire"">Fire</style> Damage.

Each stack of <style=""Inline_Buff"">Spreading Blaze</style> increases the target's <style=""Inline_Damage_Tactical"">Tactical</style> Damage Dealt by {effect_group=8:effect=1:base_mod} until the end of combat.",Icon_DragonAbility_Habit_RallyingFlame_04.png,ability_habit_epic_rallyingflame_01
